text,label
Rdt e Vinícius quero um golo vosso,0
sou uma péssima mãe de pet n consigo cuidar das minhas plantas sério imagina eu tendo um FILHO,0
Crl ela confessou,0
MASSA GOL DO PINHEIROS O Verdão nunca se dá por vencido 1T 45 Iago Rondnelly Desportiva 1 x 1 Pinheiros,0
Tem umas pessoas q as vezes me pergunto se vale a pena a minha amizade,0
UAHSUSHSUSHSUSHUA esse povo ta mt emocionado,0
Depressão bateu aqui vamo ver se nois melhora T,1
nmrl se eu cortar isso errado eu vou entrar em depressão,0
O Setúbal está a saber defender bem,0
deu uma afita gigante,0
eu ainda to caçando a menina q levou um pedaco da minha boca,0
Pode marcar,0
Glória a deuxxx,0
Os caras estão rápido kkkk,0
eu to quase em depressão vendo os stories de TODO MUNDO no rir,0
Dietas ricas em alecrim podem ajudar na digestão e a tratar depressão,0
N consegue comer A depressão nem smp é vista Por favor ao invés de julgar procure ajudar E se vc sofre de depressão ansiedade etc procure SE ajudar ligue p o 188 CVV Centro de Valorização a Vida procure algm de confiança p desabafar VOCÊ CONSEGUE E lembre se,0
Mano o suicídio por depressão é real A pessoa que comete suicídio ñ qr tirar a vida mas sim a dor q tá sentindo Entt pfvr observe qm está ao redor o seu amg q se isola seu parente que disse q queria dormir e n acordar mais algm q disse que come mt ou que disse q …,1
Asfalto ja chegou o prefeito saiu da toca e veio fazer media aqui pra próxima eleição Ta asfaltando tudo,0
bom galera foram exatamente 5 dias incríveis me sentindo uma pessoa normal e de bem com a vida mas ela voltou pode entrar depressão,1
Sério não aguento mais ser problemática Vocês já tentaram namorar tendo depressão ansiedade ou o caralho a 4 Se não é péssimo Nem tente,1
Se eu amei,0
Fico vendo esses vídeos que acabam cmg nmrl Fulano só tem depressão qndo se mata né Enquanto tá rindo brincando ngm percebe ngm liga mais atividade o nosso amigo mais feliz pode ser o que mais esconde e nós não percebemos Depressão não é frescura …,0
Eu chego na festa do povo da igreja dos meus pais e como sou recepcionada CHEGOU A REBELDE COMUNISTA,0
Cornito jr,0
Depressão de domingo em pleno sábado,1
Eu não tava querendo encarar mas estou com depressão,1
que resposta hein,0
Não sei se essa stat significa muita coisa Passamos muitos anos sem uma defesa sólida um QB só não faz milagre,0
Tá a ser um jogo mt complicado ha muito pouco espaço para o benfica tbm temos de ser mais rápidos …,0
Está um bom dia para eu entrar,0
— Estou com Depressão porém estou bem melhor e estou em tratamento …,1
Maior parte do pessoal que espõem a palavra depressão destas formas não sabe o mínimo que é isso …,0
eu respeito totalmente a crença de uma pessoa sua religião e tals mas foi o auge eu ler uns comentários de pessoas religiosas sobre depressão suicídio e ansiedade,0
MASSA GOL DO REAL NOROESTE É do monstro Josimar 1T 40 Josimar Real Noroeste 1 x 0 Linhares,0
durma ouvindo música triste transcenda os níveis da sua depressão,0
Receitas caseiras para tratar depressão Beba agua,0
Mano desde que comecei a sair da bolha interna que a depressão me prendia eu pude relembrar memórias olhar o meu entorno e minha família Eu tinha esquecido da minha classe social da minha cor e a dos meus primos mãe e irmã,1
Quando sei q existem pessoas que de facto lidam com condições que sao uma seca E a minha ainda se come porque um disturbio de anziedade generalizada é o minimo dos minimos Cansada que a depressão e afins seja modinha Vocês não estão doentes vocês estão só a ser totos,0
Fih e edu as divas da depressão kkkkkkkk,0
DIVA DA DEPRESSÃO KKKKKKK,0
Nunca despreze as pessoas deprimidas A depressão é o último estágio da dor humana,1
MANO KKKKKKKKKKKKKKKKK …,0
Tens mesmo à pela certeza DEPRESSÃO não é falta de Deus Agora me diga sem Deus o que somos …,0
Depressão é frescura pura tem garota na minha sala q fala q tem depressão pq o namorado de 3 anos término com ela fala sério muita baianise,0
Tira me o gedson e mete o Gabriel por amor de Deus,0
diva da depressão KKKKKKKKKK pqp,0
Depressão não é frescura Não diga que é quando a dor não for sua Ajude seu amigo que está passando por isso,1
Foda se rdt n jogas um crl a culpa de o Benfica não jogar nada é tua e só tua,0
Eu indo p casa da minha amiga ir dar conselhos e colo p ela mesmo estando ainda mais destruída emocionalmente q ela,0
minha mãe acha q eu to com depressão só pq eu durmo demais kkkkkkk sinceramente viu,0
Foste iludido kakaka,0
saibam a quantidade q usam pq vcs aceitando ou não tem efeito colateral SIM vocês podem ter uma bad trip do caralho se usarem muito principalmente por ingestão sem falar em arritmia cardíaca crise de ansiedade de pânico desmaios e etc n to nem inventando isso eu tive …,0
Era pra eu ter passado o dia estudando Passei o dia tendo crise de ansiedade E hj à noite vou beber feito loka,1
depressao e crise d ansiedade é uma desgraça que eu n desejo pra ngm mano eu fico um lixo ao ver as pessoas que eu gosto ou pessoas próximas a mim tendo esses tipo de crise,1
Odeio ter crise existencial e ansiedade da vontade de morrer,1
belo momento p ter uma crise de ansiedade hein gabriel seu filhodaputa,0
primeira vez que tive uma crise de ansiedade na igreja foi desesperador,1
Tô tão feliz hoje faz duas semanas que eu não tenho uma crise de ansiedade ou um ataque de pânico a vitória,0
essa informação tá me dando uma crise de ansiedade absurda e eu nem sei por que,1
to tendo um dia tão ruim me deu crise de ansiedade e os caralha td não sei o que fzr,1
quando eu tenho crise de ansiedade eu apago a luz do banheiro deixo a lanterna do celular ligada e coloco alguma música pra tocar relaxa tanto de vdd,0
caraio vamo,0
toda prova é assim eu smp tenho crise de ansiedade quando tento estudar daí chega na hj eu fico tranquilona e acabo indo não tão mal mas se eu estudasse porra era turma especial direto,0
Teve direito a crise de ansiedade e tudo …,0
Aquele momento que vc está fazendo trabalho de RI e tem uma crise ansiedade e não para de tremer e chorar Pqp,1
Dormindo com crise de ansiedade toda noite só planejando minha viajem,0
Tive uma crise forte de ansiedade nessa madrugada Eu espero nunca mais passar por isso,1
quando to em crise de ansiedade eu não só chego na hora como apareço 1h antes pra sofrer de ansiedade no ponto de encontro,0
pq q eu to tendo uma crise de ansiedade em casa com literalmente NADA acontecendo CÉREBRO EU TENHO QUE ESTUDAR SABE,1
Tive uma crise de ansiedade tão forte que achei que ia morrer,1
Crise de pânico ansiedade nervosa a Eu vamos planejar meu casamento pra distrair,1
Crise de ansiedade do caralho,1
odeio crise de ansiedade coração ta a mil uma tristeza que não passa e uma dor de cabeça infernal,1
Eu tentando barrar a minha crise de ansiedade …,1
Crise de ansiedade tpm eu só esperando a mensagem da terapeuta marcando a sessão de emergência Ótimo sábado amigos,1
ih mulher isso foi essa noite passada crise de ansiedade várias parada acontecendo hoje ja acordei com péssimas notícias e chorei de novo,1
Hoje eu tô sem morfina tendo crise de ansiedade tentando aguentar a dor que ta insuportável e eu só queria ter um dinheiro pra comprar uma pizza que fosse pra pelo menos afogar a tristeza e ansiedade na comida mas novamente nem isso posso pois o capitalismo vai me matar,1
é foda você ver alguém que ama tendo uma crise de ansiedade e não poder fazer nada alem de abraçar,0
Simplesmente estou tendo crise de ansiedade e não paro de tremer,1
Invés de ser crise de ansiedade eu tenho crises de surtos e grosserias,0
“pra quem tem crise de ansiedade gostar de alguém é o maior castigo que existe,0
Fazia dias que eu não tinha uma crise de ansiedade,1
crise de ansiedade em pleno sabado frio e chuvoso eu amo a vida,1
Crise de ansiedade acabou com minha coluna,1
E eu tó quase tendo uma crise de ansiedade vamos se controlar Aylla,1
ter crise de ansiedade enquanto está estudando por medo de ir mal nas provas,1
Sem equilíbrio mental eu me deito com crise de ansiedade eu me levanto,0
foda pq eu to doente e morrendo de febre e dO NADA começo a ter uma crise de ansiedade e fico chorando eh um bom dia pra ser eu,1
eu tive um puta sonho horrível tendo crise de ansiedade e quando acordo tô tendo crise de ansiedade,1
Eu to numa crise de ansiedade Coloquei Promise pra tocar pra ver se me acalmo Mas agr eu choro cada vez mais,1
tô sentindo a crise de ansiedade vindo,1
e a crise de ansiedade ta voltando,1
isso sem contar os sintomas de uma crise de ansiedade q eu infelizmente to voltando a ter praticamente todos os dias,1
e eu que to tendo crise de ansiedade desde ontem pro trabalho q é só segunda,1
Minha mãe teve crise de ansiedade e sendo a ela tem muito tempo que ela não tem E agora estamos trocando nossos experiências,1
Qnd to a ter uma crise de ansiedade vejo sempre este vídeo …,0
eu odeio ter crise de ansiedade pois • perguntas sem respostas • sensação de morte • criar coisas na cabeça e isso assombrar é horrível,1
Tô me sentindo muito mal Sabe até os acontecimentos políticos e sociais estão contribuindo pra uma nova crise de ansiedade Os relatos do que aconteceu na batalha do Trapiche estão me deixando muito mal muito mal,1
Quando ele tiver crise de ansiedade pesa na dele aí quero ver ele te zoar ainda,0
Crise de ansiedade no shopping sozinho Tenho Quase morrendo pqp,1
Estou com crise de ansiedade pqp,1
Eu tava de boa e aí vem a crise de ansiedade comer meu cu,1
Acabei de chegar do hospital pq estou com crise de ansiedade ve se pode afs,1
eu to tento uma crise de ansiedade agora que saco mano que saco,1
não sei qual o meu problema pra me dar tanta crise de ansiedade,1
Só vou embora em novembro e já estou tendo crise de ansiedade pra chegar em casa,0
eu tive to tendo a pior crise de ansiedade da minha vida e nunca implorei tanto a deus pra morrer,1
Desde as 7 da manha passando mal crise de ansiedade oscilações horríveis de humor eu odeio a minha tpm odeio ficar menstruada só me fode e me faz mal sinceramente n entendo quem diz que ama,1
acho que nasci só pra ter crise de ansiedade e passar raiva,1
Minhas crise de ansiedade pra mim Achou q tinha se livrado de mim olha eu aqui otaria se fudeu,0
eu queria simplesmente morrer do que ter que lidar com crise de ansiedade,1
Crise de ansiedade está vindo com tudo ruim dms ñ ter em quem se apoiar ou contar,1
Se eu não passar mal hoje devido a crise de ansiedade que eu to entrando vai ser um milagre,1
Cara ansiedade é horrível vivia tendo crise ano passado agora voltou só quero que esse ano de pré vest acabe logo,1
Eu nunca tive uma crise de ansiedade como essa me ajuda senhor,1
crise de panico ansiedade os dois eu realmente n sei descrever oq eu acabei de passar,1
crise de ansiedade é horrível veey eu não desejo a ngm esse sentimento real,1
A pessoa fala que as mensagens que vc mandou magoaram ela se faz de coitada e faz vc parecer uma pessoa ruim A pessoa ruim que passou 1 semana chorando com crise de ansiedade e uma puta ânsia de vômito e que passou um dia inteiro só dormindo pq não tinha forças pra levantar,0
só queria meu remédio pra não ter uma crise de ansiedade a cada 12h,1
eu consegui em novembro apresentar a cena mesmo depois de ter a pior crise de ansiedade da minha vida que quase virou um ataque de pânico não errei nenhuma fala mesmo com a vontade absurda de chorar e tremendo muito na frente do felipe e a ex namorada dele q na época era atual,1
Hmmm Coração acelerado falta de ar dor no peito dor de cabeça tontura sentindo a garganta fechar corpo pesado sono insistente Olá Sra Ansiedade e Sr Crise de depressão Não esperávamos que voltassem tão cedo Entrem tomem um chá,1
Crise de ansiedade do nada eu não aguento mais,1
eu tentando secar minhas lágrimas no meio de uma crise de ansiedade …,1
n vai ter eu me dando bem nas aulas em relacionamentos e dando crise de ansiedade a cada 5 min …,0
Eu não aguento mais ter essa bosta de crise de ansiedade tomar no cu,1
crise de ansiedade é uma merda maluco quando isso irá acabar senhor,1
desde que eu comecei a faculdade eu fui afetada não só pela falta de tempo mas pelo reforço da depressão e crise de ansiedade pânico POR conta dessa falta de tempo …,1
Aquele dilema de vc querer contar pra alguém o que tá acontecendo mas prefere ficar calada pq vai ser 100 crucificada e morrer em um clico eterno com crise de ansiedade,0
mais uma crise de ansiedade pra completar a semana td certo,1
Vendo um monte de gente já indo pro viradao crise de ansiedade começando estou entre ir e chorar lá ou ficar em casa chorando em casa,1
Hoje durante minha crise de ansiedade a Gamora me viu tremendo e veio delicadamente coisa rara me abraçar com as patinhas pra me acalmar É muito impressionante essa sensibilidade dos doguinhos,1
tudo que tava faltando era eu ter crise de ansiedade aqui no rildy,1
estou com crise de ansiedade para o weezer,0
E minha imaginação não vai tão longe kkkkkkk Mentira já imaginei conhecendo elas sim e tendo uma crise de ansiedade generalizada vendo a Beyoncé até minha imaginação sabia que eu faria isso kkkk,0
Eu odeio quem reclama a vida em rede social mas pqp que vontade de chorar A sensação que eu tenho é de que eu nunca vou conseguir ser feliz por causa dessas merdas de crise de ansiedade,1
tive uma crise horrível de ansiedade hoje durante o expediente de trabalho,1
Pior do que eu com crise de ansiedade dando desculpa no trabalho …,0
Minha crise de ansiedade ta ficando pior a cada dia que passa ave,1
sendo roubada pela crise de ansiedade,1
estou com uma crise de ansiedade desde quando eu acordei,1
Fingindo que não to em uma crise de ansiedade fudida enquanto acompanho minha mãe no shop,1
que saco crise de ansiedade justo hoje,1
só queria ter coragem de falar pro meu patrão q não posso ir trampar pq tô com crise de ansiedade e provavelmente lá vá piorar mas eu sou uma covarde do caralho,1
Amigos que também sofrem de pânico e ansiedade Quando vocês têm crise o que vocês sentem Vocês sentem aquela agonia nas pernas Um treco que da vontade de arrancar as pernas Parece um sintoma de AVC as vezes kkkkk que ódio que eu tenho disso,0
eu estava no shopping hoje tendo um puta crise de ansiedade uma mulher percebeu e veio me abraçar salvou meu dia isso sim é setembro amarelo,1
crise de ansiedade é o pior castigo pra quem gosta de alguém,0
Crise de ansiedade no meio do shopping,1
Eu tive uma crise de ansiedade no meio da haus,1
So num sonho Eu sonhei q o meu primo tinha sido preso eu tava tendo crise de ansiedade aprendi um poder do naruto q fazia eu sair de um lugar pro outro em questão de segundos e sonhei q tinham arranhado meu carro,0
Beba cerveja em uma crise de ansiedade confie no seu potencial,0
foda essa crise de ansiedade,1
Eu literalmente tento um princípio de infarto e a atende disse que era crise de ansiedade …,0
às vezes quase sempre às pessoas não sabem o que dizer a nós quando entramos numa crise de ansiedade e nem você mesma sabe como agir mesmo que você já tenha passado por aquilo diversas vezes então salvem na galeria de vcs q qnd precisarem leiam isso,0
Tenho q agradecer ao meu pai pela ótima saúde psicológica que ele me deixou ansiedade e crise de pânico,1
chorando sem parar com o final de VAV em beira de uma crise de ansiedade parece que meu coração vai explodir,0
eu tendo crise de ansiedade puts olha esse cabelo colorido que lindo sera que ia ficar legal em mim quero fazer,0
médico me pediu para descansar ao contrário disso eu tenho uma crise de ansiedade depois da outra k,1
a crise de ansiedade meu pai,0
toda vez que eu pego pra fazer esse tcc me dá crise de choro e ansiedade meu deus só me mata logo,1
Crise de ansiedade tá tendo,1
Juro que tu vai me causar uma crise de ansiedade com isso PARA DE ME PRESSIONAR,1
Ctz absoluta que tô tendo uma crise de ansiedade mas não sei fazer parar,1
Uma dica não tenham uma crise de ansiedade menstruada estou apenas jorrando sangue,0
Muitíssimo feliz e grata Mais uma coreografia chegando a 1000 visualizações Só Deus e minha prima Francine sabem como esse dia foi difícil para mim Crise forte de ansiedade quase… …,0
ontem indo pra escola eu quase tive uma crise de ansiedade porque estava com medo da minha professora brigar comigo ou algo do tipo,0
Do nada mais uma crise de ansiedade,1
Eu ODEIO ter crise de ansiedade na frente das pessoas,0
Essa semana vai ser foda e a crise de ansiedade ja chegou com tudo,1
é só começar a semana de provas que volta a crise de ansiedade não aguento mais,1
Eu juro que nunca mais faço nada de cabeça de agora minha crise de ansiedade não me deixa em paz puta,1
mano hoje acordei com uma crise de ansiedade uma coisa que não tenho a muito tempo,1
Ruim é receber uma multa enquanto ta com a provisória kkkkkk da uma crise de ansiedade das piores kkkkkkkkkkk,0
Avisei pro professor que eu não ia dar aula hoje pq estava com crise de ansiedade e ele me mandou textos bíblicos para me acalmar Melhor pessoa,1
Uma decepção seguida de uma forte crise se ansiedade sábado bom hein,1
Essa crise de ansiedade ainda vai me matar,1
eu tendo uma crise de ansiedade e geovanna olliver ágata vitória e gui lá comigo pqp foi mt importante pra mim eles são incríveis demais mds sei nem como agradece uns trem desse,0
Minha mãe tá tendo uma crise de ansiedade agora e eu me sinto muito mal por ñ saber o q fazer é claro q ficar do lado dela é o q ela mais precisa mas ñ é só isso,1
eu depois de ter crise de ansiedade e ver que surtei por besteira …,0
alguém sabe se meu coração tá batendo extremamente rápido pra expulsar o alcool do meu organismo ou é só crise de ansiedade mesmo,0
mais uma crise de ansiedade social essa semana como eu amp,1
Eu não aguentei esse crise de ansiedade mas estou respirando fundo Não aguento,1
De vez em quando eu faço umas coisa q é meio óbvio q vão engatilhar uma crise de ansiedade so mt burro,1
Hoje eu acordei 5 da manha com crise de ansiedade,1
pode até ser pra você mas não é pra todo mundo cada corpo mente é um universo o baseadinho que te acalma e excita pode ser o gatilho de uma crise de ansiedade de outra pessoa e aí talvez pouco importa se é natural prensado se é por causa de x y ou z,0
sim mas isso não me impede de ter crise de ansiedade inclusive é a causa dela,1
to numa crise de ansiedade pqp,1
tô numa crise de ansiedade por causa de matemática parece que eu vou morrer,1
Amigos próximos estou tendo uma crise de ansiedade fodida tem dois dias então se eu aparecer segunda com meu cabelo todo cortado não me xinguem pfvr,1
acho muita falta de respeito essa generalização de ansiedade a pessoa tá simplesmente nervosa pra uma prova e fica falando q teve crise de ansiedade ah me respeita na moral torço pra q vc nunca saiba o que é ter uma crise de ansiedade,0
você é maior q toda crise de ansiedade,1
Ter ansiedade é uma merda você não consegue brigar com alguém sem ter crise não consegue fazer algo errado sem ter crise não consegue ser alguém de verdade alguém que erra pq qualquer mínima coisa vai fazer você se culpar pro resto da vida,0
E eu que to dendo uma crise de ansiedade por uma coisa que não vai acontecer pq é só imaginação de uma coisa que eu inventei com uma pessoa que não me conhece e eu não consigo parar de pensar Um dia ainda vou morrer e vai ser culpa minha,1
pra debochar e mano foda se você quer debochar debocha o problema é seu mas vir agora querer pagar de arrependide se arrepende pelo que porque não vejo mudança nenhuma eu que tô tendo crise de ansiedade toda vez que seu nome é citado,1
tendo crise de ansiedade por nenhuma razão,1
crise de ansiedade DOS INFERNOS quero chorar JJKKJKKKKKK,1
Crise de ansiedade toda vez que tenho que estudar pras provas Não aguento mais,1
crise de enxaqueca crise de ansiedade e choro sabadou,1
Só pra quem teve uma crise de ansiedade pós apresentação mas gratidão por isso tudo,0
toda vez que tenho crise de ansiedade o lupi fica grudado em mim e eu acho a coisa mais fofa do mundo,1
Amoo hhhh meus pais falando q eu tenho crise de ansiedade só pq eu canto,0
escrevi no meu bloco de notas os meus sintomas pré crise de ansiedade a forma como fico durante a crise e o que me ajuda a controlar e ficar melhor naquele momento acho que todo mundo deveria fazer isso e avisar às pessoas mais próximas e que eu realmente presenciam crises,0
Socializar com as pessoas eu tô trancada no banheiro torcendo pra n ter uma crise de ansiedade Meu melhor amigo aquele q já mencionei em outros twts tbm tá aqui só q eu me afastei mto dele e n consigo falar com ele ainda Algm me tira daqui antes que eu morra,0
Eu tenho crise de ansiedade por uns bglh que fico tipo Amadah dá uma segurada,0
Crise de ansiedade pra piorar,1
Meu pai eu ainda vou morrer durante uma crise de ansiedade,1
Porra crise de ansiedade fudida essa porra ainda vaj me matar,1
hj eu so quero me divertir sem ter crise de ansiedade é um pedido simples deus,0
eu vou ter crise de ansiedade o fds todo pq preciso resolver uma coisa segunda feira,1
acordei feliz mas já tô tendo crise de ansiedade tudo isso em menos de 20 minutos,1
Tenho crise de ansiedade fico com falta de ar mas não deixo os milk ocupar meu espaço ou me intimidar Tanko no peito e me mantenho firme,1
Eu devo ser a única pessoa que odeia conversar com alguém enquanto tá tendo crise de ansiedade Independente do assunto eu fico muito estressada sério,0
crise de ansiedade eh a pior coisa do mundo meu deus só queria q parasse,1
Eu tô de boa e do nada pá um crise de ansiedade,1
pensei em talvez falar sobre a grande quantidade de idols q tem depressão ansiedade e crise do pânico por causa da pressão pra serem perfeitos e tal,0
eu só sei que ja to recuperando meu peso vim melhorar esses de uma crise de ansiedade fudida q tive sábado e isso me deixa mto feliz,1
Odeio quando sinto que vou ter crise de ansiedade ui parece que nada vai dar certo coração a mil garganta fechada tremedeira,1
Reunião de família crise de ansiedade,1
E ainda acordei com crise de ansiedade kkkkkkk,1
quando você precisou de mim numa crise de pânico eu tava lá pra te abraçar aí eu tenho uma crise de ansiedade de tudo o que você faz é me xingar e bater nos móveis,1
Toda vez que eu bebo muito no dia seguinte me vem essa crise de ansiedade horrorosa meu corpo fala comigo mas eu não escuto ele,0
acordar com crise de ansiedade é maravilhoso,1
moça eu tenho crise de ansiedade desencadeada por situacoes q eu poderia evitar,1
Eu amo meu cunhado num nivellll affff Eu tive crise de ansiedade agr ela saiu da festinha e sentou aq comigo pra me acalmar Ele é foda,0
Saindo de casa depois de uma crise existencial com a ansiedade explodindo que delicia,1
Como eu odeio ter crise de ansiedade vtmnc,1
eu ligando pra minha mãe tendo crise de ansiedade por causa do projeto de inglês toda afobada Minha mãe vergonha de rebolar essa bunda sua nas festas você não tem não né,1
Tempos sem ter crise de ansiedade aí espera eu estar sozinha longe de todo mundo que amo e consigo pedir ajuda Aline saiu Gabriel não atende e eu já tomei chá fiz compressa no pé orei e nada passa essa merda,1
Odeio crise de ansiedade,0
eu ja tava meio bleh agr a ansiedade atacou de vez pqp pelo menos passar a tarde com a jordana vai me deixar menos em crise distraindo a cabeça pra nao encher de paranoia como ja ta enchendo,1
Em vez disso só consigo ter crise de ansiedade e chorar escondida no banheiro,1
Ter crise de ansiedade é pensar em tudo e não conseguir dizer nada É aperto no peito Falta excesso de fome seguida de enjoo É angústia Insônia Medo,1
Namoral só quem tem crise de ansiedade sabe como é insuportável,0
Não vai ter eu sem crise de ansiedade …,0
Tendo uma crise de ansiedade e achando que todo mundo tá me encarando,1
essa crise de ansiedade me deixou até sem fome,1
odeio ter crise de ansiedade sozinha vai tomar no cu,1
Acabei de ter uma crise de ansiedade se vos disser o motivo ninguém acredita,1
Acho que ta me dando uma crise de ansiedade eu tô me tremendo toda senhor que sensação horrível,1
Crise de ansiedade no trabalho novas,1
a ideia é você tentar tirar o foco da crise de ansiedade no momento tenta pensar que agora vc não tem capacidade pra resolver isso que tá te angustiando e que tudo bem quando você estiver melhor vai conseguir lidar com isso,0
Deus dai me paciência pra aguentar hoje pq ta foda,0
Mais um dia me sentindo mal e tendo crise de ansiedade,1
Crise de ansiedade é um cão véi namoral,0
Péssima hora pra ter uma crise de ansiedade,1
Vim na casa minha avó e estourei tive uma crise de ansiedade fudida e meu avô veio segurou meu rosto chorou junto comigo e me acalmou eu amo demais esse homem,1
também já aconteceu comigo fui no hospital com crise de ansiedade e o cara me receitou um xarope kk,1
to tendo uma crise de ansiedade e me sentindo péssima queria sumir,1
Ela foi socorrida ontem tá em uma fase ruim com a crise de ansiedade e os remédios,0
poucas coisas me irritam mais do que ter que controlar crise de ansiedade,0
Vivendo a base de calmante p segurar a pressão de provas e TCC to a beira de uma crise de ansiedade,1
acordei de madrugada com uma crise de ansiedade já tomei remédio banho fiz o diabo a quatro e ainda consigo sentir a crise aqui,1
Meu pai mandando eu baixar dominó no meu celular pra eu jogar quando estiver tendo crise de ansiedade,0
E tem gente ainda que acha que crise de ansiedade é brincadeira,0
Toda vez me arrependo de agir no meio da crise de ansiedade vtnc,0
me começa a dar crise de ansiedade do nada uma falta de ar do carai,1
a crise de ansiedade q eu vou da kk mds não aguento mais isso,1
Eu tenho duas semanas pra escrever dois capítulos eu não sei mais o que fazer eu só quero simplesmente sair daquele lugar eu tô dormindo 3 horas por dia pq eu fico tendo crise de ansiedade e de choro eu não consigo comer direito e quando pego no sono tenho pesadelos,1
Comunicaçao online SEMPRE me deixa com crise de ansiedade meu deus eu nao tenho como saber se a pessoa ta ocupada se nao quer falar ou simplesmente ta me ignorando e eu NAO SEI ficar tranquila com esse nao saber,0
crise de ansiedade vai acabar comigo ainda,1
odeio qnd minha crise de ansiedade ataca qnd to comendo,1
Eu quando to com crise de ansiedade …,0
Na maioria das vezes que tenho crise de ansiedade eu acabei lembrado de tantas coisas que me machucaram e até hj a ferida dói,1
já to vendo q sexta vou ter crise de ansiedade,0
Pior q isso só a Mariazinha classe média que fica romantizando crise de ansiedade pq foi mal na prova de matemática da oitava série Mano vc só quer atenção msm …,0
realmente obrigada família por me fazer sentir mal cmg mesma por ter insegurança segurar o choro cm as piadinhas fazer ter crise de ansiedade não saber onde enfiar a cara não acreditar em coisas simples valeu mesmo hein cm vcs são tóxicos,1
Eu tenho crise de ansiedade Pessoa aleatória nossa mas você precisa ficar calmo OBRIGADO FILHO DA PUTA NOSSA COMO VOCÊ FOI ÚTIL EU NUNCA TINHA PENSANDO NISSO ANTES RESOLVEU MEU PROBLEMA,0
Eu estou tendo uma puta crise de ansiedade aqui aaaaaaaaa,1
Crise de ansiedade é uma das piores coisas que o ser humano pode ter,1
fazia um tempão q eu n tinha crise de ansiedade ai desde ontem isso n para,1
Entrei em uma crise de ansiedade horrível hoje voltando do curso Eu quero férias eu preciso de férias,1
Crise de ansiedade bem básica,1
sei lá mano o jeito q meu pai faz me ter crise de ansiedade eh diferente,1
Pior coisa ter crise de ansiedade e não ter ninguém em casa para te ajuda,1
não sei se tive uma crise de ansiedade em meio ao calor ou se tive uma crise de ansiedade POR CAUSA do calor,0
Acho que estou tendo uma crise de ansiedade neste exato momento,1
ontem eu tive uma crise de ansiedade terrível e me empanturrei de comida depois e eu tava tão cansada q nem pensei em pôr pra fora pelo menos to de jejum a 13 horas,1
A crise de ansiedade me tira o ar prende as pernas deixa minha barriga com frio e faz meu coração palpitar muito forte aaaAAaAaaAaaaAAaAaaA,1
crise de ansiedade no dia q eu mais precisava ficar em paz me fazendo adiar meus planos as vezes me questiono ate q dia vou ir e voltar desse inferno q é a ansiedade n aguento mais,1
mano 4 pessoas dentro do carro e eu tentando segurar uma crise de ansiedade,1
Tive outra crise de ansiedade dando aula Dessa vez veio acompanhada de uma dor forte na cabeça senti minha cabeça dormente Foi foda,1
sonhei q tinha tido uma crise de ansiedade e tomei minha caixa de rivotril acordei numa bad infinita,0
ter crise de ansiedade e a pior coisa credo,0
Primeira crise de ansiedade da samana é nesses momentos que eu vejo que estou só mesmo k,1
Em pleno 2019 e ainda tenho q ouvir quando tenho crise de ansiedade q to fazendo drama fodaaaa,0
Eu odeio q todo mundo discorde de mim q falem q eu estou errada ou q danem cmg ontem a minha mãe danou cmg eu tive crise de ansiedade pq eu quero provar pra pessoa q ela ta errada no caso da minha mãe provar q eu posso fazer pior mas eu n gosto disso mas n posso evitar,1
tendo crise de ansiedade enquanto eu faço genocidio no gta,0
Crise de ansiedade é uma merda ela vem do nada deixar a gente mal,0
Sonhei de manhãzinha que tinha uma aranha não sei onde mas basicamente era apenas uma ft q eu via no sonho acordei tendo uma crise de ansiedade e quase indo pra um ataque de pânico,1
Mdsssss eu vou ter uma crise de ansiedade por causa de um filme …,0
Olar tão conhecida crise de ansiedade sua FILHA DA PUTA,1
Durante a crise de ansiedade depois fingindo que nada aconteceu …,0
Crise de ansiedade foi uma das piores coisas que ja me aconteceram Barra pesada mas passa,0
Tive uma crise de ansiedade durante o almoço que sensação horrível,1
oi crise de ansiedade quanto tempo,1
A pior parte da crise de ansiedade é você sentir seu corpo todo se tremendo,0
Quando a crise de ansiedade vem acompanhada da asma que sufoco,0
Eu ainda tenho depressão e desenvolvi crise de ansiedade mas minha vida melhorou demais sou muito grato por toda essa mudança que eu fui capaz de fazer,0
meu recorde sem uma crise fodida de ansiedade foi de dois meses nesse momento tudo o que eu preciso é morrer,0
n vai ter eu me dando bem nas aulas em relacionamentos e dando crise de ansiedade a cada 5 min …,0
Tive uma crise de ansiedade não aguento mais isso,1
1 crise de ansiedade pq eu sei q a nossa relação tá péssima saúde mental top,1
Eu tento uma leve crise de ansiedade 3h da manhã e Jô canta acelerou acelerou acelerou Cavalo manco,0
evite me falar algo do tipo amanhã eu te falo isso faz com que a crise de ansiedade caia moendo em mim então se tiver alguma coisa para conversar seja curtx e grossx,0
acabei de me recuperar de mais uma crise e sinto uma necessidade extrema de comentar sobre a mesma não sobre a crise em si mas sobre algumas advertências a respeito eu NÃO sei o pq as crises de pânico ansiedade e depressivas ocorrem comigo e dificilmente sei diferenciar,1
Tive crise de ansiedade hj de manhã,1
A porque ela ta tendo uma crise de ansiedade R você ta ansiosa pra gente pintar o cabelo amanhã Y não Raíssa é que eu tenho uma doença que chama ansiedade e faz a gente ficar muito triste as vezes silêncio R você ta triste porque eu te mandei escovar os dentes,0
